Datetime,Status,Health,Level,Scale,Plugged,Voltage,Temperature
2019-11-09 23:56:33,Discharging,Good,82,100,None,4075,35.0
2019-11-09 23:56:25,Discharging,Good,82,100,None,4131,35.0
2019-11-09 23:53:06,Discharging,Good,82,100,None,4132,35.0
2019-11-09 23:52:46,Discharging,Good,82,100,None,4134,35.0
2019-11-09 23:49:20,Discharging,Good,82,100,None,4127,34.0
2019-11-09 23:46:13,Discharging,Good,83,100,None,4158,33.0
2019-11-09 23:46:00,Discharging,Good,83,100,None,4142,33.0
2019-11-09 23:45:21,Discharging,Good,83,100,None,4157,33.0
2019-11-09 23:45:10,Discharging,Good,83,100,None,4133,33.0
2019-11-09 23:44:56,Discharging,Good,83,100,None,4134,33.0
2019-11-09 23:44:28,Discharging,Good,83,100,None,4152,33.0
2019-11-09 23:44:04,Discharging,Good,83,100,None,4124,33.0
2019-11-09 23:42:46,Discharging,Good,83,100,None,4129,33.0
2019-11-09 23:42:40,Discharging,Good,83,100,None,4166,32.0
2019-11-09 23:41:25,Discharging,Good,83,100,None,4165,32.0
2019-11-09 23:41:22,Discharging,Good,83,100,None,4165,32.0
2019-11-09 23:41:12,Discharging,Good,83,100,None,4144,32.0
2019-11-09 23:41:09,Discharging,Good,83,100,None,4166,32.0
2019-11-09 23:38:52,Discharging,Good,83,100,None,4143,32.0
2019-11-09 23:38:47,Discharging,Good,83,100,None,4166,32.0
2019-11-09 23:36:47,Discharging,Good,83,100,None,4155,32.0
2019-11-09 23:36:37,Discharging,Good,83,100,None,4165,32.0
2019-11-09 23:32:46,Discharging,Good,83,100,None,4168,32.0
2019-11-09 23:28:12,Discharging,Good,83,100,None,4152,33.0
2019-11-09 23:28:08,Discharging,Good,83,100,None,4168,33.0
2019-11-09 23:27:19,Discharging,Good,83,100,None,4155,33.0
2019-11-09 23:27:09,Discharging,Good,83,100,None,4168,33.0
2019-11-09 23:22:49,Discharging,Good,83,100,None,4168,33.0
2019-11-09 21:54:00,Discharging,Good,90,100,None,4207,35.0
2019-11-09 21:52:44,Discharging,Good,90,100,None,4224,34.0
2019-11-09 21:50:25,Discharging,Good,90,100,None,4210,34.0
2019-11-09 21:46:50,Discharging,Good,91,100,None,4206,34.0
2019-11-09 21:44:12,Discharging,Good,91,100,None,4256,33.0
2019-11-09 21:42:44,Discharging,Good,91,100,None,4255,33.0
2019-11-09 21:38:04,Discharging,Good,91,100,None,4239,34.0
2019-11-09 21:37:33,Discharging,Good,91,100,None,4226,35.0
2019-11-09 21:34:42,Discharging,Good,92,100,None,4214,34.0
2019-11-09 21:34:08,Discharging,Good,92,100,None,4259,33.0
2019-11-09 21:33:29,Discharging,Good,92,100,None,4221,34.0
2019-11-09 21:33:13,Discharging,Good,92,100,None,4254,33.0
2019-11-09 21:32:44,Discharging,Good,92,100,None,4257,34.0
2019-11-09 21:32:15,Discharging,Good,92,100,None,4243,34.0
2019-11-09 21:32:07,Discharging,Good,92,100,None,4259,34.0
2019-11-09 21:31:29,Discharging,Good,92,100,None,4221,34.0
2019-11-09 21:29:42,Discharging,Good,92,100,None,4232,34.0
2019-11-09 21:28:26,Discharging,Good,92,100,None,4257,33.0
2019-11-09 21:24:16,Discharging,Good,92,100,None,4252,34.0
2019-11-09 21:24:06,Discharging,Good,92,100,None,4265,34.0
2019-11-09 21:22:47,Discharging,Good,92,100,None,4249,35.0
2019-11-09 21:22:44,Discharging,Good,92,100,None,4243,35.0
2019-11-09 21:22:37,Discharging,Good,92,100,None,4263,35.0
2019-11-09 20:53:35,Discharging,Good,95,100,None,4260,36.0
2019-11-09 20:53:09,Discharging,Good,95,100,None,4293,35.0
2019-11-09 20:52:43,Discharging,Good,95,100,None,4290,36.0
2019-11-09 20:52:36,Discharging,Good,95,100,None,4253,36.0
2019-11-09 20:50:56,Discharging,Good,95,100,None,4256,36.0
2019-11-09 20:50:30,Discharging,Good,96,100,None,4262,36.0
2019-11-09 20:47:40,Discharging,Good,96,100,None,4266,35.0
2019-11-09 20:44:41,Discharging,Good,96,100,None,4266,35.0
2019-11-09 20:42:43,Discharging,Good,96,100,None,4291,34.0
2019-11-09 20:41:43,Discharging,Good,97,100,None,4273,34.0
2019-11-09 20:41:28,Discharging,Good,97,100,None,4300,34.0
2019-11-09 20:40:42,Discharging,Good,97,100,None,4230,34.0
2019-11-09 20:40:26,Discharging,Good,97,100,None,4313,33.0
2019-11-09 20:39:56,Discharging,Good,97,100,None,4285,33.0
2019-11-09 20:39:48,Discharging,Good,97,100,None,4314,33.0
2019-11-09 20:36:21,Discharging,Good,97,100,None,4283,34.0
2019-11-09 20:36:13,Discharging,Good,97,100,None,4301,34.0
2019-11-09 20:36:13,Discharging,Good,97,100,None,4297,34.0
2019-11-09 20:36:03,Discharging,Good,97,100,None,4263,34.0
2019-11-09 20:36:01,Discharging,Good,97,100,None,4271,34.0
2019-11-09 20:35:59,Discharging,Good,97,100,None,4286,34.0
2019-11-09 20:35:58,Discharging,Good,97,100,None,4282,34.0
2019-11-09 20:35:53,Discharging,Good,97,100,None,4252,34.0
2019-11-09 20:35:41,Discharging,Good,97,100,None,4314,33.0
2019-11-09 20:35:30,Discharging,Good,97,100,None,4299,33.0
2019-11-09 20:35:20,Discharging,Good,97,100,None,4316,33.0
2019-11-09 20:32:43,Discharging,Good,97,100,None,4312,34.0
2019-11-09 20:32:18,Discharging,Good,97,100,None,4287,34.0
2019-11-09 20:32:14,Discharging,Good,97,100,None,4315,34.0
2019-11-09 20:30:44,Discharging,Good,97,100,None,4283,35.0
2019-11-09 20:30:23,Discharging,Good,97,100,None,4315,34.0
2019-11-09 20:29:22,Discharging,Good,97,100,None,4282,35.0
2019-11-09 20:28:28,Discharging,Good,97,100,None,4280,35.0
2019-11-09 20:26:18,Discharging,Good,98,100,None,4260,34.0
2019-11-09 20:24:57,Discharging,Good,98,100,None,4324,33.0
2019-11-09 20:24:23,Discharging,Good,98,100,None,4291,33.0
2019-11-09 20:24:01,Discharging,Good,98,100,None,4287,33.0
2019-11-09 20:23:53,Discharging,Good,98,100,None,4325,33.0
2019-11-09 20:23:34,Discharging,Good,98,100,None,4310,33.0
2019-11-09 20:23:24,Discharging,Good,98,100,None,4327,33.0
2019-11-09 20:22:43,Discharging,Good,98,100,None,4326,33.0
2019-11-09 20:21:47,Discharging,Good,98,100,None,4301,33.0
2019-11-09 20:21:02,Discharging,Good,98,100,None,4327,33.0
2019-11-09 20:19:58,Discharging,Good,98,100,None,4306,33.0
2019-11-09 20:19:22,Discharging,Good,99,100,None,4286,33.0
2019-11-09 20:19:19,Discharging,Good,99,100,None,4328,33.0
2019-11-09 20:16:04,Discharging,Good,99,100,None,4310,33.0
2019-11-09 20:15:19,Discharging,Good,99,100,None,4333,33.0
2019-11-09 20:12:43,Discharging,Good,99,100,None,4334,33.0
2019-11-09 20:12:38,Discharging,Good,99,100,None,4333,33.0
2019-11-09 20:07:56,Discharging,Good,99,100,None,4323,33.0
2019-11-09 20:07:46,Discharging,Good,99,100,None,4335,33.0
2019-11-09 20:04:58,Discharging,Good,100,100,None,4290,34.0
2019-11-09 20:03:39,Discharging,Good,100,100,None,4328,34.0
2019-11-09 20:03:34,Discharging,Good,100,100,None,4319,34.0
2019-11-09 20:03:32,Discharging,Good,100,100,None,4336,34.0
2019-11-09 20:03:19,Discharging,Good,100,100,None,4309,34.0
2019-11-09 20:03:11,Discharging,Good,100,100,None,4332,34.0
2019-11-09 20:03:06,Discharging,Good,100,100,None,4322,34.0
2019-11-09 20:03:04,Discharging,Good,100,100,None,4329,34.0
2019-11-09 20:03:01,Discharging,Good,100,100,None,4304,34.0
2019-11-09 20:03:00,Discharging,Good,100,100,None,4322,34.0
2019-11-09 20:02:56,Discharging,Good,100,100,None,4343,33.0
2019-11-09 20:02:52,Discharging,Good,100,100,None,4302,34.0
2019-11-09 20:02:44,Discharging,Good,100,100,None,4333,33.0
2019-11-09 20:02:43,Discharging,Good,100,100,None,4392,33.0
2019-11-09 20:02:43,Discharging,Good,100,100,None,4392,33.0
2019-11-09 20:01:57,Charging,Good,100,100,AC,4393,33.0
2019-11-09 20:01:39,Charging,Good,100,100,AC,4392,33.0
2019-11-09 20:00:57,Charging,Good,100,100,AC,4392,33.0
2019-11-09 20:00:34,Charging,Good,100,100,AC,4392,33.0
2019-11-09 19:59:57,Charging,Good,100,100,AC,4393,33.0
2019-11-09 19:59:48,Charging,Good,100,100,AC,4393,33.0
2019-11-09 19:59:28,Charging,Good,100,100,AC,4393,33.0
2019-11-09 19:58:57,Charging,Good,99,100,AC,4392,33.0
2019-11-09 19:58:23,Charging,Good,99,100,AC,4392,34.0
2019-11-09 19:57:57,Charging,Good,99,100,AC,4393,34.0
2019-11-09 19:57:18,Charging,Good,99,100,AC,4392,34.0
2019-11-09 19:57:14,Charging,Good,99,100,AC,4393,34.0
2019-11-09 19:56:57,Charging,Good,99,100,AC,4380,34.0
2019-11-09 19:56:13,Charging,Good,99,100,AC,4392,34.0
2019-11-09 19:55:57,Charging,Good,99,100,AC,4392,34.0
2019-11-09 19:55:08,Charging,Good,99,100,AC,4393,34.0
2019-11-09 19:54:57,Charging,Good,99,100,AC,4392,34.0
2019-11-09 19:54:52,Charging,Good,99,100,AC,4393,34.0
2019-11-09 19:54:27,Charging,Good,99,100,AC,4393,34.0
2019-11-09 19:54:04,Charging,Good,98,100,AC,4393,34.0
2019-11-09 19:53:57,Charging,Good,98,100,AC,4392,34.0
2019-11-09 19:52:59,Charging,Good,98,100,AC,4392,34.0
2019-11-09 19:52:57,Charging,Good,98,100,AC,4393,34.0
2019-11-09 19:52:40,Charging,Good,98,100,AC,4392,34.0
2019-11-09 19:51:57,Charging,Good,98,100,AC,4392,34.0
2019-11-09 19:51:53,Charging,Good,98,100,AC,4393,34.0
2019-11-09 19:50:57,Charging,Good,98,100,AC,4392,34.0
2019-11-09 19:50:49,Charging,Good,98,100,AC,4392,34.0
2019-11-09 19:50:34,Charging,Good,98,100,AC,4393,34.0
2019-11-09 19:49:57,Charging,Good,97,100,AC,4392,34.0
2019-11-09 19:49:43,Charging,Good,97,100,AC,4393,34.0
2019-11-09 19:48:57,Charging,Good,97,100,AC,4393,34.0
2019-11-09 19:48:40,Charging,Good,97,100,AC,4393,35.0
2019-11-09 19:48:37,Charging,Good,97,100,AC,4393,35.0
2019-11-09 19:47:57,Charging,Good,97,100,AC,4392,35.0
2019-11-09 19:47:33,Charging,Good,97,100,AC,4393,35.0
2019-11-09 19:46:57,Charging,Good,97,100,AC,4392,35.0
2019-11-09 19:46:57,Charging,Good,97,100,AC,4392,35.0
2019-11-09 19:46:27,Charging,Good,97,100,AC,4392,35.0
2019-11-09 19:45:57,Charging,Good,97,100,AC,4392,35.0
2019-11-09 19:45:23,Charging,Good,97,100,AC,4392,35.0
2019-11-09 19:45:19,Charging,Good,97,100,AC,4392,35.0
2019-11-09 19:44:57,Charging,Good,96,100,AC,4392,35.0
2019-11-09 19:44:17,Charging,Good,96,100,AC,4392,35.0
2019-11-09 19:43:57,Charging,Good,96,100,AC,4392,35.0
2019-11-09 19:43:45,Charging,Good,96,100,AC,4392,35.0
2019-11-09 19:43:12,Charging,Good,96,100,AC,4392,35.0
2019-11-09 19:42:57,Charging,Good,96,100,AC,4392,35.0
2019-11-09 19:42:19,Charging,Good,96,100,AC,4392,35.0
2019-11-09 19:42:07,Charging,Good,96,100,AC,4392,36.0
2019-11-09 19:41:57,Charging,Good,96,100,AC,4392,36.0
2019-11-09 19:41:02,Charging,Good,96,100,AC,4392,36.0
2019-11-09 19:40:56,Charging,Good,96,100,AC,4391,36.0
2019-11-09 19:40:00,Charging,Good,95,100,AC,4392,36.0
2019-11-09 19:39:43,Charging,Good,95,100,AC,4392,36.0
2019-11-09 19:39:17,Charging,Good,95,100,AC,4392,36.0
2019-11-09 19:39:00,Charging,Good,95,100,AC,4392,36.0
2019-11-09 19:38:28,Charging,Good,95,100,AC,4392,36.0
2019-11-09 19:38:20,Charging,Good,95,100,AC,4392,36.0
2019-11-09 19:38:00,Charging,Good,94,100,AC,4392,36.0
2019-11-09 19:37:18,Charging,Good,94,100,AC,4392,36.0
2019-11-09 19:37:16,Charging,Good,94,100,AC,4392,36.0
2019-11-09 19:37:00,Charging,Good,94,100,AC,4392,36.0
2019-11-09 19:36:08,Charging,Good,94,100,AC,4392,37.0
2019-11-09 19:36:05,Charging,Good,94,100,AC,4392,37.0
2019-11-09 19:36:00,Charging,Good,94,100,AC,4392,37.0
2019-11-09 19:35:03,Charging,Good,94,100,AC,4392,37.0
2019-11-09 19:35:00,Charging,Good,94,100,AC,4391,37.0
2019-11-09 19:34:56,Charging,Good,94,100,AC,4391,37.0
2019-11-09 19:34:00,Charging,Good,93,100,AC,4392,37.0
2019-11-09 19:33:57,Charging,Good,93,100,AC,4392,37.0
2019-11-09 19:33:52,Charging,Good,93,100,AC,4392,37.0
2019-11-09 19:33:00,Charging,Good,93,100,AC,4392,37.0
2019-11-09 19:32:53,Charging,Good,93,100,AC,4392,37.0
2019-11-09 19:32:51,Charging,Good,93,100,AC,4392,37.0
2019-11-09 19:32:00,Charging,Good,92,100,AC,4392,37.0
2019-11-09 19:31:52,Charging,Good,92,100,AC,4392,37.0
2019-11-09 19:31:48,Charging,Good,92,100,AC,4392,37.0
2019-11-09 19:31:00,Charging,Good,92,100,AC,4392,37.0
2019-11-09 19:30:59,Charging,Good,92,100,AC,4392,37.0
2019-11-09 19:30:42,Charging,Good,92,100,AC,4391,37.0
2019-11-09 19:30:07,Charging,Good,92,100,AC,4392,38.0
2019-11-09 19:30:00,Charging,Good,91,100,AC,4392,38.0
2019-11-09 19:29:36,Charging,Good,91,100,AC,4392,38.0
2019-11-09 19:29:17,Charging,Good,91,100,AC,4392,38.0
2019-11-09 19:29:00,Charging,Good,91,100,AC,4392,38.0
2019-11-09 19:28:32,Charging,Good,91,100,AC,4391,38.0
2019-11-09 19:28:27,Charging,Good,91,100,AC,4391,38.0
2019-11-09 19:28:05,Charging,Good,90,100,AC,4391,38.0
2019-11-09 19:28:00,Charging,Good,90,100,AC,4392,38.0
2019-11-09 19:27:53,Charging,Good,90,100,AC,4391,38.0
2019-11-09 19:27:40,Charging,Good,90,100,AC,4391,38.0
2019-11-09 19:27:27,Charging,Good,90,100,AC,4392,38.0
2019-11-09 19:27:00,Charging,Good,90,100,AC,4391,39.0
2019-11-09 19:26:55,Charging,Good,90,100,AC,4391,39.0
2019-11-09 19:26:21,Charging,Good,90,100,AC,4392,39.0
2019-11-09 19:26:12,Charging,Good,89,100,AC,4392,39.0
2019-11-09 19:26:00,Charging,Good,89,100,AC,4392,39.0
2019-11-09 19:25:30,Charging,Good,89,100,AC,4391,39.0
2019-11-09 19:25:15,Charging,Good,89,100,AC,4392,39.0
2019-11-09 19:25:00,Charging,Good,89,100,AC,4391,39.0
2019-11-09 19:24:49,Charging,Good,89,100,AC,4392,39.0
2019-11-09 19:24:10,Charging,Good,88,100,AC,4390,39.0
2019-11-09 19:24:08,Charging,Good,88,100,AC,4390,39.0
2019-11-09 19:24:00,Charging,Good,88,100,AC,4390,39.0
2019-11-09 19:23:31,Charging,Good,88,100,AC,4390,39.0
2019-11-09 19:23:04,Charging,Good,88,100,AC,4390,39.0
2019-11-09 19:23:00,Charging,Good,88,100,AC,4390,39.0
2019-11-09 19:22:54,Charging,Good,87,100,AC,4390,39.0
2019-11-09 19:22:19,Charging,Good,87,100,AC,4390,40.0
2019-11-09 19:22:00,Charging,Good,87,100,AC,4390,40.0
2019-11-09 19:21:43,Charging,Good,87,100,AC,4390,40.0
2019-11-09 19:21:10,Charging,Good,86,100,AC,4390,40.0
2019-11-09 19:21:00,Charging,Good,86,100,AC,4390,40.0
2019-11-09 19:20:57,Charging,Good,86,100,AC,4384,40.0
2019-11-09 19:20:55,Charging,Good,86,100,AC,4390,40.0
2019-11-09 19:20:54,Charging,Good,86,100,AC,4390,40.0
2019-11-09 19:20:36,Charging,Good,86,100,AC,4390,40.0
2019-11-09 19:20:04,Charging,Good,85,100,AC,4390,40.0
2019-11-09 19:20:00,Charging,Good,85,100,AC,4390,40.0
2019-11-09 19:19:50,Charging,Good,85,100,AC,4390,40.0
2019-11-09 19:19:32,Charging,Good,85,100,AC,4389,40.0
2019-11-09 19:19:28,Charging,Good,85,100,AC,4387,40.0
2019-11-09 19:19:00,Charging,Good,85,100,AC,4385,40.0
2019-11-09 19:18:58,Charging,Good,85,100,AC,4380,40.0
2019-11-09 19:18:43,Charging,Good,85,100,AC,4376,40.0
2019-11-09 19:18:29,Charging,Good,84,100,AC,4379,40.0
2019-11-09 19:18:00,Charging,Good,84,100,AC,4375,40.0
2019-11-09 19:17:55,Charging,Good,84,100,AC,4375,40.0
2019-11-09 19:17:37,Charging,Good,84,100,AC,4371,40.0
2019-11-09 19:17:23,Charging,Good,84,100,AC,4362,40.0
2019-11-09 19:17:00,Charging,Good,83,100,AC,4366,40.0
2019-11-09 19:16:50,Charging,Good,83,100,AC,4364,40.0
2019-11-09 19:16:14,Charging,Good,83,100,AC,4336,40.0
2019-11-09 19:16:08,Charging,Good,83,100,AC,4329,40.0
2019-11-09 19:16:00,Charging,Good,83,100,AC,4341,40.0
2019-11-09 19:15:37,Charging,Good,82,100,AC,4342,41.0
2019-11-09 19:15:05,Charging,Good,82,100,AC,4348,41.0
2019-11-09 19:15:03,Charging,Good,82,100,AC,4351,41.0
2019-11-09 19:15:00,Charging,Good,82,100,AC,4349,41.0
2019-11-09 19:14:34,Charging,Good,82,100,AC,4346,41.0
2019-11-09 19:13:58,Charging,Good,81,100,AC,4335,40.0
2019-11-09 19:13:57,Charging,Good,81,100,AC,4334,40.0
2019-11-09 19:13:25,Charging,Good,81,100,AC,4328,40.0
2019-11-09 19:13:00,Charging,Good,80,100,AC,4335,40.0
2019-11-09 19:12:52,Charging,Good,80,100,AC,4335,40.0
2019-11-09 19:12:20,Charging,Good,80,100,AC,4330,41.0
2019-11-09 19:12:00,Charging,Good,80,100,AC,4327,40.0
2019-11-09 19:11:46,Charging,Good,80,100,AC,4319,41.0
2019-11-09 19:11:46,Charging,Good,80,100,AC,4325,41.0
2019-11-09 19:11:17,Charging,Good,79,100,AC,4320,40.0
2019-11-09 19:11:00,Charging,Good,79,100,AC,4320,41.0
2019-11-09 19:10:42,Charging,Good,79,100,AC,4315,41.0
2019-11-09 19:10:42,Charging,Good,79,100,AC,4317,41.0
2019-11-09 19:10:10,Charging,Good,78,100,AC,4306,41.0
2019-11-09 19:10:00,Charging,Good,78,100,AC,4311,41.0
2019-11-09 19:09:37,Charging,Good,78,100,AC,4304,41.0
2019-11-09 19:09:35,Charging,Good,78,100,AC,4307,41.0
2019-11-09 19:09:06,Charging,Good,78,100,AC,4301,41.0
2019-11-09 19:09:00,Charging,Good,78,100,AC,4304,41.0
2019-11-09 19:08:32,Charging,Good,77,100,AC,4300,41.0
2019-11-09 19:08:30,Charging,Good,77,100,AC,4294,41.0
2019-11-09 19:08:00,Charging,Good,77,100,AC,4295,41.0
2019-11-09 19:07:57,Charging,Good,77,100,AC,4295,41.0
2019-11-09 19:07:25,Charging,Good,77,100,AC,4291,41.0
2019-11-09 19:07:25,Charging,Good,77,100,AC,4291,41.0
2019-11-09 19:07:00,Charging,Good,76,100,AC,4288,41.0
2019-11-09 19:06:51,Charging,Good,76,100,AC,4286,41.0
2019-11-09 19:06:19,Charging,Good,76,100,AC,4274,40.0
2019-11-09 19:06:16,Charging,Good,76,100,AC,4272,40.0
2019-11-09 19:06:00,Charging,Good,75,100,AC,4272,40.0
2019-11-09 19:05:42,Charging,Good,75,100,AC,4270,40.0
2019-11-09 19:05:14,Charging,Good,75,100,AC,4275,41.0
2019-11-09 19:05:10,Charging,Good,75,100,AC,4264,41.0
2019-11-09 19:05:00,Charging,Good,75,100,AC,4273,41.0
2019-11-09 19:04:39,Charging,Good,74,100,AC,4268,41.0
2019-11-09 19:04:08,Charging,Good,74,100,AC,4252,41.0
2019-11-09 19:04:08,Charging,Good,74,100,AC,4266,41.0
2019-11-09 19:04:00,Charging,Good,74,100,AC,4266,41.0
2019-11-09 19:03:38,Charging,Good,73,100,AC,4262,41.0
2019-11-09 19:03:07,Charging,Good,73,100,AC,4259,41.0
2019-11-09 19:03:03,Charging,Good,73,100,AC,4259,41.0
2019-11-09 19:03:00,Charging,Good,73,100,AC,4253,41.0
2019-11-09 19:02:37,Charging,Good,73,100,AC,4254,41.0
2019-11-09 19:02:06,Charging,Good,72,100,AC,4251,41.0
2019-11-09 19:02:00,Charging,Good,72,100,AC,4249,41.0
2019-11-09 19:01:57,Charging,Good,72,100,AC,4251,41.0
2019-11-09 19:01:35,Charging,Good,72,100,AC,4248,41.0
2019-11-09 19:01:04,Charging,Good,71,100,AC,4244,41.0
2019-11-09 19:01:00,Charging,Good,71,100,AC,4241,41.0
2019-11-09 19:00:54,Charging,Good,71,100,AC,4242,41.0
2019-11-09 19:00:35,Charging,Good,71,100,AC,4240,41.0
2019-11-09 19:00:05,Charging,Good,71,100,AC,4237,41.0
2019-11-09 19:00:00,Charging,Good,71,100,AC,4237,41.0
2019-11-09 18:59:46,Charging,Good,71,100,AC,4235,41.0
2019-11-09 18:59:34,Charging,Good,70,100,AC,4234,41.0
2019-11-09 18:59:04,Charging,Good,70,100,AC,4225,41.0
2019-11-09 18:59:00,Charging,Good,70,100,AC,4228,41.0
2019-11-09 18:58:42,Charging,Good,70,100,AC,4221,41.0
2019-11-09 18:58:36,Charging,Good,70,100,AC,4226,41.0
2019-11-09 18:58:06,Charging,Good,69,100,AC,4222,41.0
2019-11-09 18:58:00,Charging,Good,69,100,AC,4221,41.0
2019-11-09 18:57:35,Charging,Good,69,100,AC,4201,41.0
2019-11-09 18:57:34,Charging,Good,69,100,AC,4208,41.0
